standup_date,user_id,project_id,interest_id,time
08/12/2017,81,70,17,60
08/12/2017,81,73,17,30
08/12/2017,81,74,23,330
08/12/2017,90,50,26,30
08/12/2017,90,70,29,30
08/12/2017,90,72,33,210
08/12/2017,90,141,29,60
08/12/2017,90,144,31,135
08/12/2017,90,176,29,15
08/12/2017,92,16,33,75
08/12/2017,92,50,26,45
08/12/2017,92,71,26,30
08/12/2017,92,72,15,240
08/12/2017,92,75,41,30
08/12/2017,92,141,29,60
08/12/2017,141,70,29,60
08/12/2017,141,72,12,60
08/12/2017,141,72,15,360
08/12/2017,141,75,4,30
08/12/2017,141,140,29,90
08/12/2017,144,67,32,180
08/12/2017,147,71,5,300
08/12/2017,147,176,29,15
08/12/2017,153,74,32,120
08/12/2017,154,2,27,15
08/12/2017,154,2,31,45
08/12/2017,154,2,31,150
08/12/2017,154,50,8,30
08/12/2017,154,72,33,90
08/12/2017,154,75,39,30
08/12/2017,154,154,33,45
08/12/2017,154,177,43,30
08/12/2017,155,141,29,60
08/12/2017,156,75,4,30
08/12/2017,156,141,29,15
08/12/2017,156,141,29,60
08/12/2017,157,1,29,15
08/12/2017,157,39,29,30
08/12/2017,157,39,29,60
09/12/2017,55,39,31,480
10/12/2017,55,39,31,480
10/12/2017,78,61,14,240
11/12/2017,9,39,29,525
11/12/2017,10,39,29,30
11/12/2017,10,39,29,60
11/12/2017,10,39,29,60
11/12/2017,10,39,31,30
11/12/2017,10,39,31,390
11/12/2017,11,71,27,60
11/12/2017,11,73,19,120
11/12/2017,11,73,19,120
11/12/2017,11,74,23,30
11/12/2017,11,74,29,30
11/12/2017,11,74,29,60
11/12/2017,23,39,34,60
11/12/2017,30,67,30,480
11/12/2017,50,67,35,30
11/12/2017,53,39,29,60
11/12/2017,53,67,29,60
11/12/2017,53,67,29,240
11/12/2017,53,67,43,120
11/12/2017,56,2,29,30
11/12/2017,56,2,41,60
11/12/2017,56,71,41,60
11/12/2017,56,74,23,60
11/12/2017,56,74,29,15
11/12/2017,56,74,29,30
11/12/2017,56,75,5,30
11/12/2017,56,75,38,60
11/12/2017,56,76,29,45
11/12/2017,58,67,30,480
11/12/2017,59,67,29,180
11/12/2017,62,135,29,300
11/12/2017,62,135,31,210
11/12/2017,63,1,31,480
11/12/2017,65,2,31,480
11/12/2017,69,72,4,30
11/12/2017,69,72,4,60
11/12/2017,69,72,37,120
11/12/2017,69,75,38,60
11/12/2017,74,41,33,240
11/12/2017,74,70,29,60
11/12/2017,74,70,33,120
11/12/2017,74,76,45,60
11/12/2017,79,41,33,120
11/12/2017,79,135,33,150
11/12/2017,79,144,29,15
11/12/2017,79,144,33,75
11/12/2017,79,173,43,60
11/12/2017,79,176,29,30
11/12/2017,81,39,17,30
11/12/2017,81,39,29,525
11/12/2017,81,73,17,120
11/12/2017,81,74,17,30
11/12/2017,81,74,24,120
11/12/2017,81,74,24,180
11/12/2017,83,7,37,60
11/12/2017,83,50,29,90
11/12/2017,83,67,4,30
11/12/2017,83,72,7,45
11/12/2017,83,72,8,30
11/12/2017,83,72,8,105
11/12/2017,83,72,13,90
11/12/2017,85,67,35,30
11/12/2017,90,50,27,60
11/12/2017,90,74,24,90
11/12/2017,90,144,33,330
11/12/2017,92,16,33,180
11/12/2017,92,74,23,120
11/12/2017,144,67,32,420
11/12/2017,147,67,30,30
11/12/2017,154,2,31,120
11/12/2017,154,154,33,135
11/12/2017,154,177,26,15
11/12/2017,154,177,43,90
11/12/2017,154,177,43,120
11/12/2017,157,1,29,15
11/12/2017,157,2,29,15
11/12/2017,157,39,29,15
12/12/2017,6,1,29,45
12/12/2017,9,39,29,480
12/12/2017,10,2,31,60
12/12/2017,10,39,31,420
12/12/2017,11,70,2,60
12/12/2017,11,73,16,60
12/12/2017,11,73,19,60
12/12/2017,11,73,19,120
12/12/2017,11,73,20,30
12/12/2017,11,74,23,30
12/12/2017,11,74,23,60
12/12/2017,11,74,29,60
12/12/2017,17,2,4,30
12/12/2017,17,39,31,390
12/12/2017,30,67,30,480
12/12/2017,32,37,32,120
12/12/2017,50,67,29,30
12/12/2017,50,67,29,60
12/12/2017,50,67,35,60
12/12/2017,50,72,45,60
12/12/2017,50,74,24,60
12/12/2017,50,167,24,180
12/12/2017,51,70,5,120
12/12/2017,53,39,31,240
12/12/2017,53,67,33,180
12/12/2017,53,178,43,60
12/12/2017,56,2,41,180
12/12/2017,56,71,28,60
12/12/2017,56,75,38,90
12/12/2017,56,76,32,60
12/12/2017,58,67,30,480
12/12/2017,59,2,29,120
12/12/2017,62,70,2,60
12/12/2017,62,135,29,60
12/12/2017,62,135,31,240
12/12/2017,62,173,29,90
12/12/2017,63,1,29,45
12/12/2017,63,1,31,480
12/12/2017,65,2,31,480
12/12/2017,69,16,37,120
12/12/2017,69,61,4,30
12/12/2017,69,61,9,180
12/12/2017,69,72,38,105
12/12/2017,74,41,33,390
12/12/2017,74,70,33,60
12/12/2017,74,76,45,30
12/12/2017,79,72,45,90
12/12/2017,79,135,33,90
12/12/2017,79,173,24,240
12/12/2017,79,173,29,60
12/12/2017,81,74,24,480
12/12/2017,83,7,37,180
12/12/2017,83,61,8,90
12/12/2017,83,73,19,210
12/12/2017,90,50,27,60
12/12/2017,90,50,27,60
12/12/2017,90,144,31,360
12/12/2017,92,16,33,180
12/12/2017,92,50,26,60
12/12/2017,92,141,29,60
12/12/2017,92,177,43,60
12/12/2017,92,178,33,120
12/12/2017,157,1,29,45
12/12/2017,157,39,29,15
13/12/2017,9,39,29,480
13/12/2017,10,2,31,60
13/12/2017,10,39,31,420
13/12/2017,11,67,20,60
13/12/2017,11,73,4,30
13/12/2017,11,73,4,60
13/12/2017,11,73,20,30
13/12/2017,11,73,20,30
13/12/2017,11,73,20,60
13/12/2017,11,73,20,60
13/12/2017,11,73,23,60
13/12/2017,11,73,27,30
13/12/2017,17,39,31,480
13/12/2017,30,67,30,480
13/12/2017,32,67,32,240
13/12/2017,50,50,12,60
13/12/2017,50,67,29,60
13/12/2017,50,167,23,360
13/12/2017,53,39,29,30
13/12/2017,53,39,31,120
13/12/2017,53,67,33,330
13/12/2017,56,50,39,15
13/12/2017,58,67,30,480
13/12/2017,59,1,29,60
13/12/2017,59,39,29,60
13/12/2017,62,135,29,150
13/12/2017,62,135,31,210
13/12/2017,62,173,29,150
13/12/2017,63,1,31,480
13/12/2017,65,2,31,480
13/12/2017,69,16,13,30
13/12/2017,69,16,37,15
13/12/2017,69,61,9,105
13/12/2017,69,61,37,30
13/12/2017,69,72,4,30
13/12/2017,69,72,4,30
13/12/2017,74,41,33,330
13/12/2017,74,70,33,30
13/12/2017,79,41,33,90
13/12/2017,79,50,29,30
13/12/2017,79,67,35,60
13/12/2017,79,76,34,150
13/12/2017,79,173,29,90
13/12/2017,79,173,43,60
13/12/2017,81,74,24,240
13/12/2017,83,7,37,90
13/12/2017,83,50,29,120
13/12/2017,83,61,8,60
13/12/2017,83,72,4,60
13/12/2017,90,50,27,60
13/12/2017,90,50,29,30
13/12/2017,90,141,29,30
13/12/2017,90,144,31,360
13/12/2017,92,16,33,90
13/12/2017,92,50,29,60
13/12/2017,92,74,23,30
13/12/2017,92,141,29,30
13/12/2017,92,141,29,150
13/12/2017,92,178,24,120
13/12/2017,141,4,4,240
13/12/2017,141,50,29,90
13/12/2017,145,178,43,240
13/12/2017,146,178,43,240
13/12/2017,157,39,29,15
14/12/2017,6,177,40,120
14/12/2017,9,39,29,480
14/12/2017,11,67,17,90
14/12/2017,11,70,2,60
14/12/2017,11,73,4,60
14/12/2017,11,73,27,60
14/12/2017,11,73,27,60
14/12/2017,11,73,27,120
14/12/2017,17,2,31,90
14/12/2017,17,39,31,270
14/12/2017,17,76,26,60
14/12/2017,17,159,4,30
14/12/2017,23,176,34,60
14/12/2017,26,67,34,120
14/12/2017,30,67,30,480
14/12/2017,32,37,32,120
14/12/2017,32,67,32,120
14/12/2017,50,67,23,30
14/12/2017,50,67,38,120
14/12/2017,50,76,29,90
14/12/2017,50,140,24,240
14/12/2017,50,173,29,60
14/12/2017,53,39,31,180
14/12/2017,53,67,33,240
14/12/2017,53,67,34,120
14/12/2017,56,50,29,60
14/12/2017,56,50,31,60
14/12/2017,56,50,33,30
14/12/2017,56,71,43,60
14/12/2017,56,75,5,30
14/12/2017,58,67,30,480
14/12/2017,59,39,29,240
14/12/2017,62,135,29,30
14/12/2017,62,135,31,330
14/12/2017,62,173,29,45
14/12/2017,63,1,31,480
14/12/2017,65,2,31,480
14/12/2017,69,61,9,45
14/12/2017,69,61,38,150
14/12/2017,69,75,38,90
14/12/2017,74,41,33,315
14/12/2017,74,70,33,150
14/12/2017,74,76,45,30
14/12/2017,79,50,34,60
14/12/2017,79,72,42,300
14/12/2017,79,173,29,30
14/12/2017,79,176,29,150
14/12/2017,81,39,17,30
14/12/2017,81,74,17,60
14/12/2017,83,72,42,480
14/12/2017,90,50,27,15
14/12/2017,90,50,27,30
14/12/2017,90,71,27,90
14/12/2017,90,141,29,15
14/12/2017,90,144,31,195
14/12/2017,90,176,29,30
14/12/2017,90,178,29,75
14/12/2017,90,178,43,30
14/12/2017,92,16,33,120
14/12/2017,92,50,26,120
14/12/2017,92,71,27,90
14/12/2017,92,141,29,30
14/12/2017,92,178,29,120
14/12/2017,141,4,4,120
14/12/2017,145,78,29,90
14/12/2017,146,178,29,90
14/12/2017,152,67,32,120
14/12/2017,154,70,4,60
14/12/2017,154,177,27,60
14/12/2017,154,177,40,90
14/12/2017,154,177,40,120
14/12/2017,154,178,33,60
14/12/2017,154,178,33,90
14/12/2017,156,67,4,30
14/12/2017,157,39,29,45
15/12/2017,9,39,29,480
15/12/2017,10,168,29,30
15/12/2017,11,67,23,90
15/12/2017,11,67,23,120
15/12/2017,11,67,29,60
15/12/2017,11,70,4,60
15/12/2017,11,73,29,120
15/12/2017,14,50,43,60
15/12/2017,14,141,29,15
15/12/2017,14,165,5,180
15/12/2017,14,168,29,30
15/12/2017,14,178,43,195
15/12/2017,17,2,31,270
15/12/2017,17,39,4,60
15/12/2017,17,70,4,60
15/12/2017,17,141,4,15
15/12/2017,30,67,30,480
15/12/2017,32,67,32,120
15/12/2017,50,67,35,60
15/12/2017,50,74,23,240
15/12/2017,50,75,41,60
15/12/2017,50,140,23,60
15/12/2017,53,39,29,30
15/12/2017,53,39,31,120
15/12/2017,53,67,33,300
15/12/2017,53,72,5,60
15/12/2017,55,39,31,480
15/12/2017,56,75,5,60
15/12/2017,58,67,30,480
15/12/2017,62,72,44,30
15/12/2017,62,135,29,150
15/12/2017,62,135,31,60
15/12/2017,62,173,29,120
15/12/2017,65,2,31,420
15/12/2017,69,16,13,240
15/12/2017,69,61,38,180
15/12/2017,74,41,33,165
15/12/2017,74,70,33,15
15/12/2017,74,70,33,240
15/12/2017,74,72,45,90
15/12/2017,74,75,41,60
15/12/2017,79,50,34,60
15/12/2017,79,70,41,60
15/12/2017,79,76,45,120
15/12/2017,79,173,29,60
15/12/2017,79,173,43,180
15/12/2017,81,39,17,360
15/12/2017,81,70,4,60
15/12/2017,81,74,17,60
15/12/2017,83,16,9,240
15/12/2017,83,61,8,60
15/12/2017,92,16,33,120
15/12/2017,92,72,45,120
15/12/2017,92,75,41,60
15/12/2017,92,141,29,120
15/12/2017,92,177,43,60
15/12/2017,141,4,29,30
15/12/2017,141,50,29,60
15/12/2017,141,72,4,180
15/12/2017,154,2,29,60
15/12/2017,154,2,31,120
15/12/2017,154,75,41,60
15/12/2017,154,177,27,90
15/12/2017,154,178,33,150
15/12/2017,157,1,29,30
15/12/2017,157,39,29,15
16/12/2017,55,39,31,480
16/12/2017,145,178,31,240
16/12/2017,146,178,31,240
17/12/2017,53,67,33,60
17/12/2017,145,178,31,300
17/12/2017,146,178,31,300
18/12/2017,9,39,29,30
18/12/2017,9,39,29,450
18/12/2017,10,39,29,60
18/12/2017,10,39,31,420
18/12/2017,11,2,29,30
18/12/2017,11,2,29,60
18/12/2017,11,67,17,60
18/12/2017,11,70,29,60
18/12/2017,11,73,20,60
18/12/2017,11,73,20,90
18/12/2017,11,73,21,30
18/12/2017,11,74,29,60
18/12/2017,16,41,33,300
18/12/2017,16,72,43,120
18/12/2017,16,141,43,60
18/12/2017,17,2,31,240
18/12/2017,17,39,4,15
18/12/2017,17,39,31,60
18/12/2017,17,39,32,30
18/12/2017,17,61,4,120
18/12/2017,30,67,30,480
18/12/2017,50,67,29,30
18/12/2017,50,67,29,120
18/12/2017,50,67,29,300
18/12/2017,53,39,29,15
18/12/2017,53,39,29,60
18/12/2017,53,39,31,90
18/12/2017,53,39,31,120
18/12/2017,53,67,33,210
18/12/2017,53,72,29,30
18/12/2017,53,144,29,15
18/12/2017,56,2,29,15
18/12/2017,56,2,29,60
18/12/2017,56,2,41,60
18/12/2017,56,74,29,30
18/12/2017,56,76,5,30
18/12/2017,56,76,5,30
18/12/2017,58,67,30,480
18/12/2017,59,1,29,60
18/12/2017,59,67,29,120
18/12/2017,62,72,6,30
18/12/2017,62,135,29,120
18/12/2017,62,173,31,390
18/12/2017,63,1,31,480
18/12/2017,69,61,9,420
18/12/2017,74,70,33,480
18/12/2017,74,72,45,60
18/12/2017,81,39,29,30
18/12/2017,81,39,29,60
18/12/2017,81,39,29,180
18/12/2017,81,73,29,180
18/12/2017,81,74,29,30
18/12/2017,90,50,29,15
18/12/2017,90,141,29,15
18/12/2017,90,144,29,30
18/12/2017,90,144,31,405
18/12/2017,90,176,29,15
18/12/2017,92,16,33,15
18/12/2017,92,72,45,60
18/12/2017,92,74,29,45
18/12/2017,92,141,29,15
18/12/2017,92,178,29,45
18/12/2017,92,178,33,120
18/12/2017,92,178,43,180
18/12/2017,154,74,23,30
18/12/2017,156,76,29,30
18/12/2017,156,141,29,15
18/12/2017,157,2,29,60
18/12/2017,157,39,29,15
19/12/2017,9,39,29,450
19/12/2017,9,74,23,30
19/12/2017,10,39,31,480
19/12/2017,11,67,17,30
19/12/2017,11,67,17,30
19/12/2017,11,67,23,90
19/12/2017,11,70,4,60
19/12/2017,11,73,16,30
19/12/2017,11,73,17,30
19/12/2017,11,73,20,30
19/12/2017,11,74,29,60
19/12/2017,14,178,43,60
19/12/2017,16,44,31,240
19/12/2017,16,75,43,240
19/12/2017,17,2,26,45
19/12/2017,17,2,27,30
19/12/2017,17,2,31,240
19/12/2017,17,135,4,60
19/12/2017,30,67,30,480
19/12/2017,33,39,29,60
19/12/2017,50,67,29,30
19/12/2017,50,74,23,120
19/12/2017,50,74,24,120
19/12/2017,53,39,29,60
19/12/2017,53,39,29,60
19/12/2017,53,39,31,30
19/12/2017,53,39,31,45
19/12/2017,53,39,31,45
19/12/2017,53,39,31,120
19/12/2017,53,67,29,30
19/12/2017,53,67,29,120
19/12/2017,53,72,29,30
19/12/2017,53,178,29,15
19/12/2017,56,2,29,60
19/12/2017,56,144,29,15
19/12/2017,56,154,5,30
19/12/2017,58,67,30,480
19/12/2017,59,2,29,60
19/12/2017,59,39,29,60
19/12/2017,59,163,24,210
19/12/2017,62,135,29,60
19/12/2017,62,135,31,330
19/12/2017,63,1,31,480
19/12/2017,69,16,13,240
19/12/2017,74,76,33,420
19/12/2017,81,39,29,60
19/12/2017,81,39,29,120
19/12/2017,81,73,17,300
19/12/2017,90,76,33,15
19/12/2017,90,144,31,465
19/12/2017,92,50,26,90
19/12/2017,92,72,45,90
19/12/2017,92,141,33,120
19/12/2017,92,178,33,180
19/12/2017,145,178,31,120
19/12/2017,146,178,31,120
19/12/2017,154,2,29,60
19/12/2017,154,154,33,270
19/12/2017,154,177,36,60
19/12/2017,154,178,33,180
19/12/2017,156,76,29,15
19/12/2017,156,141,29,15
19/12/2017,157,1,29,60
20/12/2017,3,70,29,480
20/12/2017,4,74,5,15
20/12/2017,9,39,29,480
20/12/2017,10,39,29,30
20/12/2017,10,39,31,450
20/12/2017,11,2,29,60
20/12/2017,11,67,23,210
20/12/2017,11,70,2,90
20/12/2017,11,70,4,30
20/12/2017,11,70,29,15
20/12/2017,11,73,20,15
20/12/2017,11,73,20,30
20/12/2017,11,73,20,30
20/12/2017,14,74,5,15
20/12/2017,14,141,38,180
20/12/2017,14,178,43,210
20/12/2017,16,70,29,90
20/12/2017,16,141,43,240
20/12/2017,23,167,34,180
20/12/2017,30,67,30,480
20/12/2017,32,67,32,60
20/12/2017,50,167,23,480
20/12/2017,53,39,29,30
20/12/2017,53,39,31,180
20/12/2017,53,39,31,240
20/12/2017,53,67,29,30
20/12/2017,56,154,29,60
20/12/2017,56,163,39,30
20/12/2017,58,67,30,480
20/12/2017,59,67,29,30
20/12/2017,62,135,29,75
20/12/2017,62,135,31,510
20/12/2017,62,173,29,30
20/12/2017,63,1,31,480
20/12/2017,69,61,9,240
20/12/2017,74,41,31,180
20/12/2017,74,41,33,180
20/12/2017,74,144,31,60
20/12/2017,85,67,35,180
20/12/2017,90,70,29,60
20/12/2017,90,74,5,15
20/12/2017,90,74,23,15
20/12/2017,90,74,43,120
20/12/2017,90,141,29,60
20/12/2017,90,154,24,210
20/12/2017,92,72,45,60
20/12/2017,92,141,29,420
20/12/2017,144,67,32,60
20/12/2017,145,178,31,180
20/12/2017,146,178,31,180
20/12/2017,153,74,24,180
20/12/2017,154,2,29,120
20/12/2017,154,70,5,45
20/12/2017,154,154,33,120
20/12/2017,154,177,29,60
20/12/2017,154,178,33,180
20/12/2017,155,141,33,360
20/12/2017,155,141,33,360
20/12/2017,156,76,29,15
20/12/2017,156,141,29,15
20/12/2017,157,39,29,30
21/12/2017,9,39,29,480
21/12/2017,10,2,29,30
21/12/2017,10,39,29,45
21/12/2017,10,39,31,60
21/12/2017,10,39,31,60
21/12/2017,10,39,31,180
21/12/2017,10,39,31,180
21/12/2017,11,2,29,60
21/12/2017,11,73,16,15
21/12/2017,11,73,16,150
21/12/2017,11,73,21,15
21/12/2017,11,73,21,30
21/12/2017,11,73,21,150
21/12/2017,11,73,29,15
21/12/2017,11,74,29,30
21/12/2017,14,74,5,30
21/12/2017,14,74,29,30
21/12/2017,16,141,43,120
21/12/2017,17,2,31,150
21/12/2017,17,39,31,60
21/12/2017,17,61,4,30
21/12/2017,17,70,4,30
21/12/2017,17,74,26,60
21/12/2017,17,135,4,90
21/12/2017,30,67,30,480
21/12/2017,50,67,29,405
21/12/2017,53,39,31,45
21/12/2017,53,39,31,60
21/12/2017,53,39,31,90
21/12/2017,53,67,33,150
21/12/2017,53,67,34,90
21/12/2017,53,178,29,45
21/12/2017,56,144,29,60
21/12/2017,62,70,6,30
21/12/2017,62,135,29,150
21/12/2017,62,135,31,420
21/12/2017,63,1,31,480
21/12/2017,69,16,13,120
21/12/2017,74,76,33,420
21/12/2017,74,76,45,30
21/12/2017,81,2,29,30
21/12/2017,90,50,29,15
21/12/2017,90,74,29,30
21/12/2017,90,74,29,30
21/12/2017,90,154,24,120
21/12/2017,90,176,43,240
21/12/2017,90,178,29,60
21/12/2017,92,141,29,360
21/12/2017,92,178,33,120
21/12/2017,144,67,29,60
21/12/2017,144,67,32,420
21/12/2017,153,74,24,120
21/12/2017,154,2,29,60
21/12/2017,154,2,31,120
21/12/2017,154,72,4,30
21/12/2017,154,177,36,90
21/12/2017,154,178,33,60
21/12/2017,154,178,33,90
21/12/2017,155,141,33,360
21/12/2017,156,2,28,90
21/12/2017,156,2,32,120
22/12/2017,9,39,29,480
22/12/2017,10,39,29,60
22/12/2017,10,39,31,480
22/12/2017,11,70,4,60
22/12/2017,11,70,4,60
22/12/2017,11,73,20,30
22/12/2017,11,73,20,60
22/12/2017,11,73,21,60
22/12/2017,16,44,31,240
22/12/2017,16,141,43,240
22/12/2017,17,141,4,15
22/12/2017,17,176,29,30
22/12/2017,30,67,30,480
22/12/2017,32,67,32,60
22/12/2017,50,74,29,480
22/12/2017,53,39,29,45
22/12/2017,53,39,31,210
22/12/2017,53,72,5,60
22/12/2017,53,72,29,15
22/12/2017,56,75,4,60
22/12/2017,56,154,29,120
22/12/2017,62,70,4,30
22/12/2017,62,135,29,30
22/12/2017,62,135,31,60
22/12/2017,63,1,31,480
22/12/2017,73,67,31,240
22/12/2017,74,75,41,45
22/12/2017,74,76,33,405
22/12/2017,74,76,45,30
22/12/2017,90,50,27,60
22/12/2017,90,70,5,60
22/12/2017,90,176,29,30
22/12/2017,90,176,33,300
22/12/2017,92,72,45,60
22/12/2017,92,141,29,60
22/12/2017,92,177,43,60
22/12/2017,145,178,31,240
22/12/2017,146,178,31,240
22/12/2017,153,74,24,120
22/12/2017,154,70,4,30
22/12/2017,154,154,33,60
22/12/2017,157,39,29,30
23/12/2017,16,141,43,360
23/12/2017,55,39,31,480
23/12/2017,74,76,33,90
23/12/2017,74,76,45,60
23/12/2017,145,178,31,240
23/12/2017,146,178,31,240
24/12/2017,55,39,31,480
24/12/2017,74,76,45,180
25/12/2017,62,135,29,30
25/12/2017,62,135,31,270
25/12/2017,74,76,45,120
26/12/2017,62,72,44,60
26/12/2017,62,135,31,330
26/12/2017,62,173,29,30
26/12/2017,74,76,45,180
26/12/2017,153,67,32,60
26/12/2017,153,74,24,180
26/12/2017,154,75,41,60
27/12/2017,16,141,43,480
27/12/2017,32,67,32,120
27/12/2017,62,135,29,120
27/12/2017,62,135,31,420
27/12/2017,63,1,31,480
27/12/2017,65,2,31,480
27/12/2017,74,76,45,30
27/12/2017,144,189,32,480
27/12/2017,154,2,31,180
28/12/2017,16,141,43,480
28/12/2017,17,2,31,120
28/12/2017,17,70,26,120
28/12/2017,17,176,4,60
28/12/2017,50,67,29,240
28/12/2017,50,179,24,240
28/12/2017,62,135,29,30
28/12/2017,62,135,31,375
28/12/2017,63,1,31,480
28/12/2017,65,2,31,480
28/12/2017,144,67,32,480
28/12/2017,154,2,31,90
28/12/2017,154,177,27,30
28/12/2017,154,178,29,30
29/12/2017,10,2,31,480
29/12/2017,16,141,43,480
29/12/2017,17,141,4,30
29/12/2017,50,67,29,240
29/12/2017,50,179,24,240
29/12/2017,62,70,4,60
29/12/2017,62,135,29,120
29/12/2017,62,135,31,165
29/12/2017,63,1,31,480
29/12/2017,65,2,31,480
29/12/2017,144,67,32,480
29/12/2017,147,74,23,120
29/12/2017,154,70,4,30
29/12/2017,154,74,23,150
29/12/2017,154,177,40,90
29/12/2017,154,177,40,240
30/12/2017,74,76,45,60
31/12/2017,74,76,45,30
01/01/2018,63,1,31,480
01/01/2018,74,76,33,420
02/01/2018,9,39,29,480
02/01/2018,14,74,43,105
02/01/2018,14,76,5,90
02/01/2018,14,141,29,15
02/01/2018,14,141,29,30
02/01/2018,14,141,43,240
02/01/2018,16,141,33,480
02/01/2018,23,67,34,45
02/01/2018,23,176,34,45
02/01/2018,30,67,30,480
02/01/2018,50,67,17,90
02/01/2018,50,67,29,300
02/01/2018,53,39,31,60
02/01/2018,53,67,34,60
02/01/2018,53,72,29,60
02/01/2018,56,70,5,120
02/01/2018,56,75,41,120
02/01/2018,62,135,29,480
02/01/2018,63,1,31,480
02/01/2018,65,2,31,480
02/01/2018,90,70,2,180
02/01/2018,90,70,2,180
02/01/2018,90,141,43,300
02/01/2018,141,4,43,120
02/01/2018,141,4,43,480
02/01/2018,141,70,45,120
02/01/2018,154,177,41,60
02/01/2018,162,39,32,480
03/01/2018,9,39,29,480
03/01/2018,11,73,16,60
03/01/2018,11,73,16,60
03/01/2018,11,73,17,30
03/01/2018,11,73,21,45
03/01/2018,11,73,29,15
03/01/2018,11,74,23,30
03/01/2018,11,74,24,30
03/01/2018,11,74,24,120
03/01/2018,11,74,29,15
03/01/2018,11,75,41,45
03/01/2018,14,74,29,30
03/01/2018,14,141,29,15
03/01/2018,14,141,29,15
03/01/2018,16,44,31,120
03/01/2018,16,141,43,360
03/01/2018,17,2,31,120
03/01/2018,17,16,4,180
03/01/2018,17,71,26,30
03/01/2018,17,141,4,30
03/01/2018,17,159,24,60
03/01/2018,17,176,29,45
03/01/2018,23,67,34,60
03/01/2018,23,176,34,300
03/01/2018,23,177,41,60
03/01/2018,30,67,30,480
03/01/2018,50,67,29,480
03/01/2018,53,39,29,30
03/01/2018,53,39,31,210
03/01/2018,53,178,29,30
03/01/2018,56,76,5,300
03/01/2018,59,67,29,180
03/01/2018,62,135,29,480
03/01/2018,63,1,31,480
03/01/2018,65,2,31,480
03/01/2018,65,2,31,480
03/01/2018,69,61,8,240
03/01/2018,74,50,29,120
03/01/2018,74,76,45,30
03/01/2018,81,39,29,160
03/01/2018,81,39,29,160
03/01/2018,81,178,29,160
03/01/2018,90,72,7,60
03/01/2018,90,74,29,30
03/01/2018,90,74,33,180
03/01/2018,90,74,33,300
03/01/2018,90,141,29,30
03/01/2018,90,176,29,15
03/01/2018,90,180,29,30
03/01/2018,92,16,33,120
03/01/2018,92,141,29,60
03/01/2018,92,141,43,300
03/01/2018,154,2,29,30
03/01/2018,154,70,4,30
03/01/2018,154,177,36,120
03/01/2018,154,177,41,120
03/01/2018,162,39,29,480
04/01/2018,6,72,29,420
04/01/2018,6,178,29,60
04/01/2018,9,39,29,420
04/01/2018,9,76,29,60
04/01/2018,11,73,16,15
04/01/2018,11,73,16,45
04/01/2018,11,73,17,60
04/01/2018,11,74,16,30
04/01/2018,11,74,24,30
04/01/2018,11,74,24,45
04/01/2018,11,74,24,60
04/01/2018,11,74,29,30
04/01/2018,11,74,29,75
04/01/2018,11,75,41,30
04/01/2018,14,141,29,15
04/01/2018,14,178,29,60
04/01/2018,14,181,23,45
04/01/2018,17,2,31,90
04/01/2018,17,70,4,30
04/01/2018,17,70,31,60
04/01/2018,17,76,43,240
04/01/2018,17,175,4,30
04/01/2018,23,67,34,30
04/01/2018,23,176,34,480
04/01/2018,30,67,30,480
04/01/2018,32,67,32,240
04/01/2018,50,67,29,60
04/01/2018,53,39,31,15
04/01/2018,53,39,31,120
04/01/2018,53,72,5,30
04/01/2018,56,74,23,90
04/01/2018,56,75,5,180
04/01/2018,56,76,5,60
04/01/2018,59,67,29,120
04/01/2018,62,70,4,120
04/01/2018,62,135,29,150
04/01/2018,62,135,31,300
04/01/2018,63,1,31,480
04/01/2018,65,2,31,480
04/01/2018,69,61,38,240
04/01/2018,74,41,29,210
04/01/2018,74,50,29,120
04/01/2018,74,70,4,120
04/01/2018,74,76,45,30
04/01/2018,81,39,29,210
04/01/2018,81,178,29,60
04/01/2018,81,178,29,210
04/01/2018,83,72,29,480
04/01/2018,90,74,33,150
04/01/2018,90,141,29,90
04/01/2018,90,141,33,180
04/01/2018,90,178,29,60
04/01/2018,92,141,29,15
04/01/2018,92,141,33,165
04/01/2018,92,177,43,60
04/01/2018,92,178,29,60
04/01/2018,92,178,33,180
04/01/2018,141,4,43,195
04/01/2018,141,72,29,195
04/01/2018,141,72,45,90
04/01/2018,147,181,23,30
04/01/2018,154,177,36,150
04/01/2018,154,178,4,30
04/01/2018,154,178,29,60
04/01/2018,162,39,32,480
04/01/2018,162,39,32,480
05/01/2018,6,177,40,60
05/01/2018,9,39,29,420
05/01/2018,9,159,23,60
05/01/2018,11,2,29,30
05/01/2018,11,70,4,15
05/01/2018,11,72,4,60
05/01/2018,11,73,16,30
05/01/2018,11,73,16,90
05/01/2018,11,74,23,30
05/01/2018,11,74,29,15
05/01/2018,11,74,29,30
05/01/2018,11,74,29,45
05/01/2018,11,74,29,90
05/01/2018,11,75,41,15
05/01/2018,14,74,29,15
05/01/2018,14,141,29,15
05/01/2018,14,141,29,30
05/01/2018,17,76,43,240
05/01/2018,17,76,43,240
05/01/2018,17,76,43,240
05/01/2018,17,76,43,240
05/01/2018,17,76,43,240
05/01/2018,23,74,34,15
05/01/2018,23,176,34,450
05/01/2018,30,67,30,480
05/01/2018,33,39,32,480
05/01/2018,50,67,29,360
05/01/2018,53,39,29,30
05/01/2018,53,67,33,180
05/01/2018,53,67,33,180
