timestamp,user_id,members,mentions,number_message
16/01/2018,10,14,0,5
16/01/2018,10,16,0,2
16/01/2018,10,33,0,4
16/01/2018,10,56,0,1
16/01/2018,10,90,0,4
16/01/2018,10,162,0,2
16/01/2018,11,3,11,34
16/01/2018,11,4,0,2
16/01/2018,11,11,0,1
16/01/2018,11,50,50,9
16/01/2018,11,62,0,2
16/01/2018,11,141,0,1
16/01/2018,11,4 9 3 56,3,1
16/01/2018,11,50 155,155 50,2
16/01/2018,12,51,0,1
16/01/2018,14,9,0,1
16/01/2018,14,10,0,4
16/01/2018,16,4,0,2
16/01/2018,16,10,0,2
16/01/2018,16,63,0,2
16/01/2018,16,79,0,6
16/01/2018,16,92,0,1
16/01/2018,16,141,0,5
16/01/2018,17,52,0,1
16/01/2018,17,79,0,11
16/01/2018,17,81,0,3
16/01/2018,17,92,0,2
16/01/2018,17,138,0,4
16/01/2018,17,152,17,27
16/01/2018,17,156,0,1
16/01/2018,23,79,23,15
16/01/2018,26,5,0,2
16/01/2018,26,53,0,25
16/01/2018,27,5,0,2
16/01/2018,27,73,0,3
16/01/2018,30,58,0,1
16/01/2018,32,59,0,1
16/01/2018,33,9,0,2
16/01/2018,33,10,0,3
16/01/2018,33,81,0,4
16/01/2018,33,158,0,1
16/01/2018,50,11,0,7
16/01/2018,50,59,0,2
16/01/2018,50,11 155,50,5
16/01/2018,50,4 11 147,0,4
16/01/2018,50,4 56,0,5
16/01/2018,51,12,0,1
16/01/2018,53,26,0,2
16/01/2018,53,79,0,17
16/01/2018,53,144,0,1
16/01/2018,53,147,0,3
16/01/2018,53,154,0,16
16/01/2018,53,158,53,66
16/01/2018,56,10,0,2
16/01/2018,56,59,0,4
16/01/2018,56,27 59 10,0,3
16/01/2018,56,4 50,0,8
16/01/2018,56,4 9 3 11,0,1
16/01/2018,58,30,0,1
16/01/2018,59,32,0,2
16/01/2018,59,50,0,9
16/01/2018,59,56,0,5
16/01/2018,59,27 10 56,0,2
16/01/2018,62,11,0,3
16/01/2018,62,138,0,5
16/01/2018,62,152,62,18
16/01/2018,63,6,0,2
16/01/2018,63,16,0,1
16/01/2018,69,152,0,5
16/01/2018,73,85,0,16
16/01/2018,74,16,0,2
16/01/2018,74,79,0,42
16/01/2018,74,90,0,2
16/01/2018,74,92,0,2
16/01/2018,78,4,0,2
16/01/2018,79,16,79,15
16/01/2018,79,17,0,10
16/01/2018,79,23,79,23
16/01/2018,79,53,0,19
16/01/2018,79,74,0,43
16/01/2018,79,90,0,20
16/01/2018,81,6,0,2
16/01/2018,81,17,0,6
16/01/2018,81,33,0,10
16/01/2018,81,56,0,1
16/01/2018,83,6,0,3
16/01/2018,83,9,0,5
16/01/2018,83,16,0,1
16/01/2018,83,138,0,20
16/01/2018,83,141,0,3
16/01/2018,83,155,0,2
16/01/2018,85,6,0,13
16/01/2018,85,73,0,37
16/01/2018,85,92,0,7
16/01/2018,85,152,0,10
16/01/2018,85,153,0,3
16/01/2018,90,10,0,5
16/01/2018,90,74,0,3
16/01/2018,90,79,0,19
16/01/2018,90,83,0,1
16/01/2018,90,92,0,32
16/01/2018,90,146,0,2
16/01/2018,92,6,92,7
16/01/2018,92,17,0,1
16/01/2018,92,74,0,1
16/01/2018,92,85,92,3
16/01/2018,92,90,92,22
16/01/2018,92,138,0,3
16/01/2018,138,17,0,2
16/01/2018,138,62,0,3
16/01/2018,138,83,0,10
16/01/2018,138,92,0,5
16/01/2018,141,5,0,1
16/01/2018,141,11,0,5
16/01/2018,141,16,0,3
16/01/2018,141,83,0,4
16/01/2018,141,4 6 83,0,6
16/01/2018,144,53,0,1
16/01/2018,146,90,0,1
16/01/2018,147,4,0,1
16/01/2018,147,53,0,2
16/01/2018,152,6,6,1
16/01/2018,152,17,0,37
16/01/2018,152,62,0,22
16/01/2018,152,69,69,8
16/01/2018,152,85,0,14
16/01/2018,152,153,153,1
16/01/2018,154,3,0,5
16/01/2018,154,53,0,12
16/01/2018,154,154,0,1
16/01/2018,155,83,0,2
16/01/2018,155,11 50,155,7
16/01/2018,158,9,0,3
16/01/2018,158,33,0,3
16/01/2018,158,53,158,38
16/01/2018,162,10,0,1
17/01/2018,3,9,0,3
17/01/2018,3,10,0,10
17/01/2018,3,11,0,7
17/01/2018,3,17,0,4
17/01/2018,3,56,0,7
17/01/2018,4,4,0,2
17/01/2018,4,5,0,2
17/01/2018,4,6,0,1
17/01/2018,4,11,0,4
17/01/2018,4,50,4,2
17/01/2018,4,83,0,1
17/01/2018,4,147,0,1
17/01/2018,5,4,0,11
17/01/2018,5,42,0,5
17/01/2018,6,81,0,3
17/01/2018,6,83,0,1
17/01/2018,6,141,0,1
17/01/2018,6,152,0,1
17/01/2018,6,4 9 3,0,1
17/01/2018,9,3,0,3
17/01/2018,9,81,0,9
17/01/2018,9,158,0,1
17/01/2018,9,81 83,0,1
17/01/2018,10,3,0,7
17/01/2018,10,27,0,4
17/01/2018,10,33,0,3
17/01/2018,10,90,0,2
17/01/2018,10,144,0,2
17/01/2018,10,162,0,3
17/01/2018,11,3,0,6
17/01/2018,11,4,0,4
17/01/2018,11,50,0,11
17/01/2018,11,56,0,5
17/01/2018,11,62,0,1
17/01/2018,11,81,11,3
17/01/2018,11,85,11,30
17/01/2018,11,50 155,155 50,9
17/01/2018,12,51,0,1
17/01/2018,14,16,0,2
17/01/2018,16,3,0,2
17/01/2018,16,14,0,3
17/01/2018,16,83,0,5
17/01/2018,16,155,0,2
17/01/2018,17,3,0,1
17/01/2018,17,79,0,1
17/01/2018,17,92,0,1
17/01/2018,17,138,17,9
17/01/2018,17,156,0,2
17/01/2018,23,26,23,16
17/01/2018,23,147,0,3
17/01/2018,26,23,26,23
17/01/2018,26,53,0,19
17/01/2018,27,10,0,2
17/01/2018,27,59 10 56,0,1
17/01/2018,30,50,30,4
17/01/2018,33,10,0,2
17/01/2018,33,53,0,1
17/01/2018,33,158,0,4
17/01/2018,42,5,42,5
17/01/2018,50,4,0,2
17/01/2018,50,6,50,1
17/01/2018,50,11,50,9
17/01/2018,50,30,0,1
17/01/2018,50,56,0,2
17/01/2018,50,59,0,12
17/01/2018,50,83,0,1
17/01/2018,50,11 155,50,6
17/01/2018,51,12,0,1
17/01/2018,53,26,0,23
17/01/2018,53,33,0,1
17/01/2018,53,92,0,7
17/01/2018,56,3,0,6
17/01/2018,56,11,56,8
17/01/2018,56,50,0,3
17/01/2018,56,59,0,1
17/01/2018,56,27 59 10,0,3
17/01/2018,56,9 6 138,0,1
17/01/2018,58,59,0,1
17/01/2018,59,50,0,14
17/01/2018,59,56,0,4
17/01/2018,59,58,0,2
17/01/2018,59,27 10 56,0,3
17/01/2018,62,11,0,1
17/01/2018,62,92,0,1
17/01/2018,63,6,0,1
17/01/2018,65,3,0,1
17/01/2018,74,16,0,5
17/01/2018,74,79,0,36
17/01/2018,74,83,0,6
17/01/2018,74,92,0,2
17/01/2018,79,17,0,1
17/01/2018,79,74,0,44
17/01/2018,79,90,0,6
17/01/2018,79,147,0,1
17/01/2018,79,162,0,4
17/01/2018,79,74 83,0,1
17/01/2018,81,6,0,8
17/01/2018,81,9,81,16
17/01/2018,81,11,0,3
17/01/2018,81,90,81,4
17/01/2018,83,4,0,1
17/01/2018,83,6,0,3
17/01/2018,83,16,0,3
17/01/2018,83,50,0,3
17/01/2018,83,69,0,1
17/01/2018,83,74,0,5
17/01/2018,83,90,0,3
17/01/2018,83,92,0,1
17/01/2018,83,138,0,5
17/01/2018,83,74 79,83,6
17/01/2018,85,11,0,52
17/01/2018,85,92,0,12
17/01/2018,85,152,0,15
17/01/2018,90,10,0,2
17/01/2018,90,79,0,5
17/01/2018,90,81,0,2
17/01/2018,90,83,0,1
17/01/2018,90,92,0,11
17/01/2018,90,141,0,4
17/01/2018,90,145,0,4
17/01/2018,92,6,0,1
17/01/2018,92,17,0,1
17/01/2018,92,53,0,2
17/01/2018,92,74,0,1
17/01/2018,92,85,0,6
17/01/2018,92,90,0,5
17/01/2018,138,17,0,13
17/01/2018,138,83,0,2
17/01/2018,138,152,0,1
17/01/2018,141,6,0,1
17/01/2018,141,90,0,4
17/01/2018,144,10,0,2
17/01/2018,145,90,0,4
17/01/2018,145,154,0,1
17/01/2018,147,23,0,2
17/01/2018,147,79,147,7
17/01/2018,152,4,4,1
17/01/2018,152,6,6,2
17/01/2018,152,66,66,1
17/01/2018,152,85,0,15
17/01/2018,152,138,69,1
17/01/2018,152,153,153,14
17/01/2018,153,152,85 152,11
17/01/2018,154,145,0,2
17/01/2018,154,145 146,0,1
17/01/2018,155,3,0,1
17/01/2018,155,16,0,1
17/01/2018,155,11 50,155 50,14
17/01/2018,156,17,17,1
17/01/2018,158,33,0,1
17/01/2018,158,162,158,5
17/01/2018,162,10,0,4
17/01/2018,162,79,0,2
17/01/2018,162,158,0,1
17/01/2018,162,162,0,5
18/01/2018,3,4,0,2
18/01/2018,3,6,0,9
18/01/2018,3,11,0,2
18/01/2018,3,155,0,2
18/01/2018,3,4 9 6,0,1
18/01/2018,4,3,0,2
18/01/2018,4,6,4,9
18/01/2018,4,9,0,1
18/01/2018,4,16,0,1
18/01/2018,4,23,4,2
18/01/2018,4,53,0,2
18/01/2018,4,11 16 92,0,1
18/01/2018,5,23,0,5
18/01/2018,5,42,0,18
18/01/2018,6,3,0,8
18/01/2018,6,4,0,9
18/01/2018,6,63,6,3
18/01/2018,6,83,0,4
18/01/2018,6,92,0,2
18/01/2018,6,141,0,25
18/01/2018,6,152,0,3
18/01/2018,6,14 63 81 92 154,6,5
18/01/2018,6,4 9 3,0,6
18/01/2018,9,4,0,1
18/01/2018,9,10,0,5
18/01/2018,9,11,0,3
18/01/2018,9,33,0,25
18/01/2018,9,56,0,1
18/01/2018,9,81,0,47
18/01/2018,9,11 56,0,1
18/01/2018,9,4 3 6,0,4
18/01/2018,9,81 83,0,1
18/01/2018,10,9,0,1
18/01/2018,10,14,0,9
18/01/2018,11,3,0,2
18/01/2018,11,4,0,2
18/01/2018,11,9,0,1
18/01/2018,11,11,0,7
18/01/2018,11,50,0,3
18/01/2018,11,81,0,2
18/01/2018,11,85,0,2
18/01/2018,11,4 16 92,0,1
18/01/2018,11,50 155,155,6
18/01/2018,11,85 92,0,8
18/01/2018,11,9 56,0,1
18/01/2018,12,51,0,1
18/01/2018,14,10,0,11
18/01/2018,14,16,0,4
18/01/2018,16,4,0,1
18/01/2018,16,14,16,3
18/01/2018,16,63,0,4
18/01/2018,16,79,16,2
18/01/2018,16,92,16,2
18/01/2018,17,152,0,12
18/01/2018,17,156,0,1
18/01/2018,17,138 152 156 162,17,5
18/01/2018,17,4 81 156,156,1
18/01/2018,23,4,0,3
18/01/2018,23,5,0,1
18/01/2018,23,17,23,1
18/01/2018,23,26,0,2
18/01/2018,23,50,0,2
18/01/2018,26,23,0,4
18/01/2018,26,53,0,1
18/01/2018,30,50,30,3
18/01/2018,30,51,0,3
18/01/2018,30,59,30,2
18/01/2018,33,9,0,29
18/01/2018,42,5,0,11
18/01/2018,42,51,0,3
18/01/2018,50,23,0,3
18/01/2018,50,30,0,2
18/01/2018,50,50,0,1
18/01/2018,50,53,0,1
18/01/2018,50,83,0,2
18/01/2018,50,147,50,5
18/01/2018,51,12,0,2
18/01/2018,51,30,0,2
18/01/2018,51,42,0,1
18/01/2018,53,4,0,1
18/01/2018,53,26,0,2
18/01/2018,53,50,0,2
18/01/2018,53,79,0,27
18/01/2018,56,9,0,2
18/01/2018,56,59,0,14
18/01/2018,56,141,0,2
18/01/2018,56,144,0,5
18/01/2018,56,9 11,0,1
18/01/2018,59,30,0,2
18/01/2018,59,56,0,19
18/01/2018,62,83,0,7
18/01/2018,62,92,0,4
18/01/2018,63,6,0,1
18/01/2018,63,16,0,2
18/01/2018,63,83 141,0,2
18/01/2018,69,83,0,15
18/01/2018,69,153,0,1
18/01/2018,69,156,156,1
18/01/2018,74,79,0,4
18/01/2018,78,4,0,1
18/01/2018,79,16,0,2
18/01/2018,79,53,0,37
18/01/2018,79,74,0,8
18/01/2018,79,90,0,21
18/01/2018,79,141,0,1
18/01/2018,79,145,0,6
18/01/2018,79,147,0,1
18/01/2018,81,6,0,1
18/01/2018,81,9,81,42
18/01/2018,81,11,0,5
18/01/2018,81,92,0,2
18/01/2018,81,6 14 63 92 154,0,1
18/01/2018,81,9 83,0,1
18/01/2018,83,4,0,1
18/01/2018,83,6,0,6
18/01/2018,83,50,0,1
18/01/2018,83,62,0,14
18/01/2018,83,69,0,17
18/01/2018,83,141,0,56
18/01/2018,83,144,0,1
18/01/2018,83,152,0,1
18/01/2018,83,63 141,0,1
18/01/2018,83,9 81,0,5
18/01/2018,85,11,0,4
18/01/2018,85,90,0,3
18/01/2018,85,11 92,11,16
18/01/2018,90,79,0,15
18/01/2018,90,85,0,6
18/01/2018,90,141,0,3
18/01/2018,90,145,0,1
18/01/2018,92,6,92,3
18/01/2018,92,16,0,2
18/01/2018,92,62,92,5
18/01/2018,92,81,0,2
18/01/2018,92,138,0,1
18/01/2018,92,11 85,0,6
18/01/2018,92,4 11 16,0,1
18/01/2018,92,6 14 63 81 154,6,2
18/01/2018,138,92,0,5
18/01/2018,141,6,141,33
18/01/2018,141,56,141,5
18/01/2018,141,83,141,58
18/01/2018,141,90,0,1
18/01/2018,141,63 83,0,1
18/01/2018,144,56,0,3
18/01/2018,144,83,0,2
18/01/2018,145,79,0,4
18/01/2018,147,4,0,1
18/01/2018,147,50,50 147,12
18/01/2018,152,6,0,6
18/01/2018,152,17,17,26
18/01/2018,152,83,0,1
18/01/2018,152,85,0,5
18/01/2018,152,153,0,9
18/01/2018,153,69,0,1
18/01/2018,153,152,0,9
18/01/2018,154,9,0,1
18/01/2018,154,6 14 63 81 92,81 6,2
18/01/2018,155,3,0,1
18/01/2018,155,11 50,0,3
18/01/2018,156,17,0,1
18/01/2018,156,69,69,2
18/01/2018,156,4 17 81,81 4 17,3
18/01/2018,158,162,162,6
18/01/2018,162,158,0,5
19/01/2018,3,5,0,2
19/01/2018,3,6,0,6
19/01/2018,3,9,0,1
19/01/2018,3,11,0,5
19/01/2018,3,50,0,3
19/01/2018,3,63,0,8
19/01/2018,3,74,0,2
19/01/2018,3,81,0,13
19/01/2018,4,3,3 4,7
19/01/2018,4,6,0,2
19/01/2018,5,3,0,1
19/01/2018,5,23,0,51
19/01/2018,5,33 10,0,22
19/01/2018,6,3,0,6
19/01/2018,6,4,0,1
19/01/2018,6,63,0,5
19/01/2018,6,81,0,2
19/01/2018,6,92,0,1
19/01/2018,6,141,6,7
19/01/2018,6,14 63 81 92 154,63,3
19/01/2018,6,9 56 138,56,1
19/01/2018,9,3,0,2
19/01/2018,9,33,0,5
19/01/2018,9,56,0,4
19/01/2018,9,154,0,1
19/01/2018,9,162,0,7
19/01/2018,10,14,0,16
19/01/2018,10,27,10,41
19/01/2018,10,33 5,0,3
19/01/2018,11,3,11,8
19/01/2018,11,50,0,1
19/01/2018,11,56,0,3
19/01/2018,14,10,0,12
19/01/2018,14,16,0,4
19/01/2018,14,81,0,2
19/01/2018,16,14,16,3
19/01/2018,16,53,0,2
19/01/2018,16,63,0,5
19/01/2018,16,74,0,2
19/01/2018,16,85,0,2
19/01/2018,17,23,0,4
19/01/2018,17,152,152,2
19/01/2018,17,138 152 156 162,156 162 138,5
19/01/2018,17,50 83 152,83 152,2
19/01/2018,17,62 152,152,4
19/01/2018,17,83 138 141 152,0,1
19/01/2018,23,5,0,37
19/01/2018,23,17,0,4
19/01/2018,23,26,0,5
19/01/2018,23,50,0,10
19/01/2018,23,79,0,1
19/01/2018,23,147,0,7
19/01/2018,26,23,0,12
19/01/2018,26,30,0,1
19/01/2018,26,82,0,1
19/01/2018,27,10,27,59
19/01/2018,30,51,0,6
19/01/2018,30,58,0,1
19/01/2018,33,9,0,3
19/01/2018,33,53,0,6
19/01/2018,33,5 10,0,3
19/01/2018,42,47,0,4
19/01/2018,47,42,47,10
19/01/2018,50,3,0,1
19/01/2018,50,4,0,1
19/01/2018,50,11,0,2
19/01/2018,50,23,0,7
19/01/2018,50,58,0,1
19/01/2018,50,79,0,1
19/01/2018,50,90,0,4
19/01/2018,50,152,0,2
19/01/2018,50,4 152,0,1
19/01/2018,50,85 147,0,4
19/01/2018,51,30,0,3
19/01/2018,52,4 69,52,3
19/01/2018,53,16,0,3
19/01/2018,53,33,0,14
19/01/2018,53,79,0,17
19/01/2018,53,162,33 158,5
19/01/2018,56,9,0,10
19/01/2018,56,11,0,4
19/01/2018,56,59,0,6
19/01/2018,56,154,0,1
19/01/2018,59,56,0,12
19/01/2018,62,17 152,0,1
19/01/2018,63,3,63,7
19/01/2018,63,6,0,5
19/01/2018,63,16,0,5
19/01/2018,65,65,0,1
19/01/2018,66,138,0,1
19/01/2018,66,152,0,1
19/01/2018,69,92,69,3
19/01/2018,69,4 52,0,1
19/01/2018,74,3,0,3
19/01/2018,74,16,0,2
19/01/2018,74,50,74,1
19/01/2018,74,79,0,34
19/01/2018,74,90,0,1
19/01/2018,79,23,0,2
19/01/2018,79,53,79,14
19/01/2018,79,74,0,36
19/01/2018,79,92,0,2
19/01/2018,79,147,0,4
19/01/2018,81,3,0,13
19/01/2018,81,6,0,1
19/01/2018,81,11,0,1
19/01/2018,81,14,0,4
19/01/2018,81,81,81 90 92 146 14 145 154,3
19/01/2018,81,83,0,5
19/01/2018,81,90,0,1
19/01/2018,81,92,0,4
19/01/2018,81,154,81,6
19/01/2018,81,6 14 63 92 154,0,1
19/01/2018,81,9 83,0,1
19/01/2018,82,26,0,3
19/01/2018,83,69,0,2
19/01/2018,83,81,0,2
19/01/2018,83,17 138 141 152,0,4
19/01/2018,83,17 50 152,0,1
19/01/2018,83,9 81,0,1
19/01/2018,85,16,0,8
19/01/2018,85,152,0,1
19/01/2018,85,50 147,50,4
19/01/2018,90,50,0,3
19/01/2018,92,11,0,1
19/01/2018,92,69,0,4
19/01/2018,92,79,0,1
19/01/2018,92,81,0,3
19/01/2018,138,66,0,8
19/01/2018,138,17 152 156 162,0,2
19/01/2018,138,17 83 141 152,0,1
19/01/2018,138,9 6 56,0,1
19/01/2018,141,6,0,6
19/01/2018,144,53,0,1
19/01/2018,147,23,0,14
19/01/2018,147,79,0,4
19/01/2018,152,17,17,2
19/01/2018,152,50,0,4
19/01/2018,152,85,0,2
19/01/2018,152,156,17,5
19/01/2018,152,17 50 83,0,3
19/01/2018,152,17 62,0,9
19/01/2018,152,4 50,0,2
19/01/2018,154,56,0,3
19/01/2018,154,81,0,3
19/01/2018,154,92,0,1
19/01/2018,156,152,153,2
19/01/2018,156,17 138 152 162,17,8
19/01/2018,162,9,0,5
19/01/2018,162,53,0,2
19/01/2018,162,17 138 152 156,156,6
20/01/2018,4,23,0,2
20/01/2018,6,154,0,8
20/01/2018,23,4,0,2
20/01/2018,147,23,0,1
20/01/2018,154,6,0,9
20/01/2018,156,17 138 152 162,162,1
21/01/2018,3,9,0,3
21/01/2018,4,11 74,74,1
21/01/2018,6,63,0,1
21/01/2018,6,81,0,5
21/01/2018,6,92,0,3
21/01/2018,9,3,0,2
21/01/2018,11,4 74,74,2
21/01/2018,30,58,0,1
21/01/2018,63,81,0,1
21/01/2018,74,90,0,2
21/01/2018,74,4 11,0,3
21/01/2018,81,6,81,8
21/01/2018,81,63,81,6
21/01/2018,141,50,0,1
21/01/2018,145,146,145,1
21/01/2018,154,3,0,2
22/01/2018,3,11,0,64
22/01/2018,3,16,0,4
22/01/2018,3,23,0,14
22/01/2018,3,65,0,2
22/01/2018,4,6,0,1
22/01/2018,4,9,0,1
22/01/2018,4,16,0,2
22/01/2018,4,27,0,1
22/01/2018,4,50,0,2
22/01/2018,4,56,0,9
22/01/2018,4,141,0,2
22/01/2018,5,23,0,10
22/01/2018,5,27,0,4
22/01/2018,5,56,0,11
22/01/2018,5,147,0,2
22/01/2018,5,26 56,56,26
22/01/2018,5,27 32 59 51 56 47,0,6
22/01/2018,6,4,0,11
22/01/2018,6,53,6,3
22/01/2018,6,83,0,5
22/01/2018,6,92,0,1
22/01/2018,6,141,0,3
22/01/2018,6,14 63 81 92 154,6,3
22/01/2018,9,4,0,2
22/01/2018,9,14,0,5
22/01/2018,9,81,0,1
22/01/2018,9,158,0,24
22/01/2018,9,162,0,1
22/01/2018,10,4,0,2
22/01/2018,10,14,0,15
22/01/2018,10,16,0,2
22/01/2018,10,27,10,26
22/01/2018,10,143,0,1
22/01/2018,10,144,0,2
22/01/2018,11,3,0,54
22/01/2018,11,11,0,1
22/01/2018,11,50,50 11,10
22/01/2018,11,81,0,2
22/01/2018,14,9,0,3
22/01/2018,14,10,0,9
22/01/2018,14,81,14,2
22/01/2018,14,138,14,1
22/01/2018,14,6 63 81 92 154,0,2
22/01/2018,16,3,0,2
22/01/2018,16,4,0,4
22/01/2018,16,17,0,1
22/01/2018,16,79,0,3
22/01/2018,16,83,0,3
22/01/2018,17,79,0,3
22/01/2018,17,92,0,13
22/01/2018,17,138,0,4
22/01/2018,17,152,0,5
22/01/2018,17,162,0,4
22/01/2018,17,138 152 156 162,156,3
22/01/2018,23,3,0,4
22/01/2018,23,5,0,5
22/01/2018,23,26,0,1
22/01/2018,23,4 50 147,0,1
22/01/2018,26,5,26,5
22/01/2018,26,23,0,1
22/01/2018,26,51,26,8
22/01/2018,26,82,0,1
22/01/2018,26,5 56,5 56,9
22/01/2018,27,4,0,2
22/01/2018,27,5,0,1
22/01/2018,27,10,27,31
22/01/2018,27,56,0,13
22/01/2018,27,5 32 26 56,0,4
22/01/2018,30,50,0,2
22/01/2018,30,59,0,1
22/01/2018,32,5,32,1
22/01/2018,32,56,0,3
22/01/2018,32,144,0,6
22/01/2018,32,27 5 26 56,0,1
22/01/2018,33,53,0,5
22/01/2018,47,42,0,1
22/01/2018,50,11,50,8
22/01/2018,50,30,0,4
22/01/2018,50,90,0,1
22/01/2018,50,141,0,1
22/01/2018,50,147,0,3
22/01/2018,50,4 11 147,0,1
22/01/2018,50,4 152,0,3
22/01/2018,50,4 23 147,0,3
22/01/2018,51,27 5 32 59 56 47,0,1
22/01/2018,53,6,0,3
22/01/2018,53,33,53,11
22/01/2018,53,62,53,4
22/01/2018,53,66,0,6
22/01/2018,53,158,53,45
22/01/2018,56,4,0,7
22/01/2018,56,5,56,9
22/01/2018,56,27,56,14
22/01/2018,56,32,0,4
22/01/2018,56,59,56,13
22/01/2018,56,152,0,4
22/01/2018,56,27 5 32 26,0,4
22/01/2018,56,27 5 32 59 51 47,0,6
22/01/2018,56,5 26,0,17
22/01/2018,58,30,0,1
22/01/2018,58,59,0,9
22/01/2018,59,30,0,1
22/01/2018,59,56,0,17
22/01/2018,59,58,0,17
22/01/2018,59,27 5 32 51 56 47,27 5 56,6
22/01/2018,62,53,0,2
22/01/2018,62,69,0,7
22/01/2018,63,81,0,11
22/01/2018,66,53,0,5
22/01/2018,69,62,0,7
22/01/2018,69,83,83,2
22/01/2018,69,141,0,1
22/01/2018,69,158,0,1
22/01/2018,69,162,0,7
22/01/2018,74,79,0,2
22/01/2018,74,85,0,24
22/01/2018,74,90,0,2
22/01/2018,74,92,0,3
22/01/2018,79,16,0,6
22/01/2018,79,17,0,4
22/01/2018,79,74,0,3
22/01/2018,79,90,0,30
22/01/2018,79,92,0,1
22/01/2018,79,147,0,6
22/01/2018,81,6,0,1
22/01/2018,81,9,0,1
22/01/2018,81,11,0,3
22/01/2018,81,63,0,14
22/01/2018,81,81,90 51 74 33 144 92,1
22/01/2018,81,6 14 63 92 154,154,5
22/01/2018,82,26,0,2
22/01/2018,83,6,0,6
22/01/2018,83,69,0,3
22/01/2018,83,141,0,3
22/01/2018,85,74,0,19
22/01/2018,85,90,0,9
22/01/2018,85,152,0,12
22/01/2018,85,153,85,51
22/01/2018,90,50,0,1
22/01/2018,90,74,0,2
22/01/2018,90,79,0,23
22/01/2018,90,85,0,7
22/01/2018,92,6,0,2
22/01/2018,92,17,0,7
22/01/2018,92,74,0,2
22/01/2018,138,14,0,1
22/01/2018,138,17,0,3
22/01/2018,138,33 17 62 66 152,62 152,2
22/01/2018,141,4,0,1
22/01/2018,141,6,0,2
22/01/2018,141,69,0,2
22/01/2018,141,83,0,3
22/01/2018,143,10,0,2
22/01/2018,144,10,0,2
22/01/2018,144,32,0,2
22/01/2018,145,154,0,1
22/01/2018,146,145,146,1
22/01/2018,147,5,0,2
22/01/2018,147,50,0,4
22/01/2018,147,79,0,6
22/01/2018,152,17,17,3
22/01/2018,152,50,50,3
22/01/2018,152,56,0,2
22/01/2018,152,85,0,13
22/01/2018,152,153,153 85,54
22/01/2018,152,156,156,2
22/01/2018,152,4 50,50 4,5
22/01/2018,153,85,153,31
22/01/2018,153,152,152,37
22/01/2018,154,3,0,1
22/01/2018,154,81,154,1
22/01/2018,154,6 14 63 81 92,81,1
22/01/2018,156,152,0,1
22/01/2018,156,17 138 152 162,0,3
22/01/2018,158,9,0,25
22/01/2018,158,53,158,39
22/01/2018,158,69,0,2
22/01/2018,162,9,0,1
22/01/2018,162,17,0,4
22/01/2018,162,69,0,5
22/01/2018,162,17 138 152 156,0,1
23/01/2018,3,5,0,6
23/01/2018,3,10,0,10
23/01/2018,3,23,0,1
23/01/2018,3,27,0,7
23/01/2018,3,56,0,11
23/01/2018,3,81,0,1
23/01/2018,3,152,0,26
23/01/2018,3,154,3,32
23/01/2018,3,162,0,1
23/01/2018,4,5,0,2
23/01/2018,4,6,0,6
23/01/2018,4,10,0,1
23/01/2018,4,11,0,5
23/01/2018,4,53,0,1
23/01/2018,5,3,0,5
23/01/2018,5,4,0,2
23/01/2018,5,147,0,2
23/01/2018,5,27 32 26 56,0,4
23/01/2018,6,4,0,6
23/01/2018,6,63,6,9
23/01/2018,6,81,0,2
23/01/2018,6,17 83 92 141,6,3
23/01/2018,9,4,0,1
23/01/2018,9,10,0,5
23/01/2018,9,33,0,3
23/01/2018,9,81,0,1
23/01/2018,9,158,0,23
23/01/2018,10,3,0,8
23/01/2018,10,9,0,5
23/01/2018,10,14,0,3
23/01/2018,10,27,0,15
23/01/2018,10,156,10,2
23/01/2018,11,4,11,1
23/01/2018,11,11,0,2
23/01/2018,11,50,50 11,7
23/01/2018,11,81,11,10
23/01/2018,14,10,0,1
23/01/2018,14,138,0,1
23/01/2018,16,4,0,1
23/01/2018,16,74,0,2
23/01/2018,16,81,0,5
23/01/2018,16,83,0,1
23/01/2018,17,66,0,3
23/01/2018,17,92,0,2
23/01/2018,17,152,0,29
23/01/2018,17,6 83 92 141,83 6,3
23/01/2018,23,26,0,16
23/01/2018,23,56,0,7
23/01/2018,23,5 26,23,4
23/01/2018,23,53 147,0,1
23/01/2018,26,23,0,23
23/01/2018,26,82,0,6
23/01/2018,27,3,0,3
23/01/2018,27,10,0,25
23/01/2018,27,79,0,1
23/01/2018,27,5 32 26 56,0,3
23/01/2018,30,47,0,1
23/01/2018,30,50,0,5
23/01/2018,32,85,0,18
23/01/2018,32,27 5 26 56,0,3
23/01/2018,33,9,0,7
23/01/2018,42,47,0,3
23/01/2018,42,51,42,2
23/01/2018,42,5 47,0,1
23/01/2018,47,5,0,1
23/01/2018,47,42,0,3
23/01/2018,47,5 42,0,2
23/01/2018,50,11,0,1
23/01/2018,50,30,50,7
23/01/2018,50,59,0,2
23/01/2018,50,62,0,2
23/01/2018,50,81,0,1
23/01/2018,50,90,0,4
23/01/2018,50,144,0,2
23/01/2018,50,147,0,7
23/01/2018,51,30,0,1
23/01/2018,53,4,0,1
23/01/2018,53,26,0,1
23/01/2018,53,158,0,10
23/01/2018,53,162,0,1
23/01/2018,53,23 147,0,2
23/01/2018,56,3,0,9
23/01/2018,56,23,0,5
23/01/2018,56,59,0,8
23/01/2018,56,74,0,8
23/01/2018,56,138 156,0,2
