timestamp,user_id,members,mentions,message_number
21/11/2017,90,83 6 79 10 92,0 90 0 0,3 14 8 1
21/11/2017,92,90 85,0 0,12 3
21/11/2017,141,11 4 158 65 9,0 0 0 0 0,2 1 2 2 1
21/11/2017,XXXXX,81,0,1
21/11/2017,144,10 158 56,0 0 0,1 2 8
21/11/2017,XXXXX,4 81 17 9 154 62,4 9 0 81 154 17 154 62,8 6 2 15 3 1
21/11/2017,XXXXX,50 11 85,0 0,1 1
21/11/2017,154,11 81 17 152 141,0 0 154 154 152 17,1 3 3 8
21/11/2017,156,3,3,1
21/11/2017,XXXXX,81 83 144 9 141,0 0 0 0 0 0,3 6 2 2 10 1
22/11/2017,XXXXX,4 81 156 23 144,0 0 0 0 0,18 2 4 2 9
22/11/2017,XXXXX,66 56 6 50 92 3 11 83 17 9,0 0 0 0 0 0 0 0 0 4 0,8 9 10 4 7 6 1 2 4 6 14
22/11/2017,XXXXX,23,5,61
22/11/2017,6,4 83 90 152 92,0 0 0 4 92 6 0,11 2 2 6 2
22/11/2017,9,53 50 4 81 83 11 33 158,0 0 0 0 0 0 0 0,10 2 1 28 1 23 12 2
22/11/2017,XXXXX,27 53 14 10 155,0 0 0 0 0,1 3 5 1 9
22/11/2017,XXXXX,11 4 6 138 50,0 0 0 0 11,2 1 2 1 3
22/11/2017,14,10 17,0 0,4 2
22/11/2017,XXXXX,85 83,0 0,1 22
22/11/2017,17,4 14,0 0,8 3
22/11/2017,XXXXX,3 26 5,23 0 23,3 48 7
22/11/2017,XXXXX,23,0,3
22/11/2017,XXXXX,10,27,4
22/11/2017,32,152 85 156,0,1
22/11/2017,XXXXX,9 66 158 53,53 66 80 0 0 33,5 4 2 24
22/11/2017,XXXXX,12 47 51,0,2
22/11/2017,XXXXX,12 42 51,47 51 12,12
22/11/2017,50,23 79 144 11 4 83 147 59 9 62,0 0 0 0 0 0 0 0 0 0,9 2 1 5 3 5 3 2 2 11
22/11/2017,XXXXX,12 47 42,0,2
22/11/2017,53,10 158 33,0 0 0,2 8 17
22/11/2017,56,4 83 59,0 0 0,4 3 1
22/11/2017,XXXXX,50 56,0 0,8 6
22/11/2017,62,50,0,5
22/11/2017,XXXXX,33,0,2
22/11/2017,74,85 79,0 0,1 5
22/11/2017,79,83 85 50 90 74,0 0 0 0 0,4 1 2 14 1
22/11/2017,81,9 3 158,0 81 0,5 24 3
22/11/2017,XXXXX,69 56 6 79 50 92 4 16 152 141,0 0 0 0 0 0 0 0 0 0,5 2 2 7 1 1 3 2 22 4
22/11/2017,XXXXX,32 156 79 16 152 74,85 0 0 0,45 3 13 2
22/11/2017,90,92 79,90 0,3 1
22/11/2017,92,90 6 83 4,0 0 6,1 2 3
22/11/2017,XXXXX,11,0,1
22/11/2017,141,69 83 141,141 0 141,28 2 2
22/11/2017,144,3 11 56 158 50 59,0 0 0 0,2 1 3 2
22/11/2017,147,50,50,2
22/11/2017,XXXXX,83 85 32 153 156 6,138 17 83 153 156 0,4 2 6 2
22/11/2017,XXXXX,152 156,0 0,2 1
22/11/2017,XXXXX,10,0,10
22/11/2017,156,3 85 32 153 152,0 153 85,1 2 6
22/11/2017,XXXXX,81 53 33 144 9,0 0 0 0 0,15 25 19 3 3
23/11/2017,XXXXX,11 156 4 141,0 0 0 0,3 2 1 6
23/11/2017,4,6 92 3 11 83 85 141 16 9 78,0 0 0 0 0 0 0 0 0 0,2 10 5 6 1 1 1 3 1 4
23/11/2017,XXXXX,156 23 26,5 0 0,88 1 2
23/11/2017,XXXXX,4 83 11 153,0 0 0 0,7 1 1 5
23/11/2017,9,4 81 53 33 158 10 17,0 10 0 0 0 0 0,15 19 1 15 2 11 36
23/11/2017,10,9 14 79,0 0 0,12 5 2
23/11/2017,11,3 6 4,0 0,1 3
23/11/2017,14,10 92,0 0,8 1
23/11/2017,XXXXX,4 83 62,16 0 0,5 1 8
23/11/2017,XXXXX,9 152 81 62,0 0 0 0,1 1 4 16
23/11/2017,XXXXX,147 5 79,23 0 0,58 8 3
23/11/2017,XXXXX,82,0,1
23/11/2017,XXXXX,10,0,2
23/11/2017,30,58 59,30,2
23/11/2017,32,144,32 144,40
23/11/2017,XXXXX,9 66 158 53,53 33 0 0,22 44 4 33
23/11/2017,XXXXX,12 51 42,0 0,1 2
23/11/2017,50,58 4 85 62,0 0 0 0,1 1 2 1
23/11/2017,XXXXX,12 47 42,0,1
23/11/2017,53,10 9 33,0 0 53,1 3 64
23/11/2017,56,81 79 90 144 141,0 0 0 0,6 6 4 8
23/11/2017,58,50,0,2
23/11/2017,XXXXX,58 30,0,3
23/11/2017,XXXXX,50 152 17 16,0 0 0 0,3 2 1 7
23/11/2017,XXXXX,33,0,2
23/11/2017,XXXXX,32,0,1
23/11/2017,74,83,0,3
23/11/2017,79,85 56 147 23 10 90,0 0 79 79 0,21 1 3 4 5
23/11/2017,XXXXX,10 65 17,0,1
23/11/2017,81,56 17 143 9 154,0 81 0 0 0,10 10 6 3 2
23/11/2017,XXXXX,4 6 16 74 141,0 0 0 0 83 0,3 1 9 4 6 2
23/11/2017,XXXXX,50 152 4 79,0 0 0 0,1 1 2 16
23/11/2017,90,6 83 79 56,90 0 0,4 1 1
23/11/2017,92,4 141,0 0,3 4
23/11/2017,141,4 83 56 152 92,0 0 141 0 0,1 7 7 3 7
23/11/2017,XXXXX,81,0,4
23/11/2017,144,158 32 56,0 0 0,15 3 1
23/11/2017,145,146,145,7
23/11/2017,147,23,0,14
23/11/2017,XXXXX,85 62 153 17 141,81 17 0 85 141 153,20 37 8 5 3
23/11/2017,XXXXX,152 6,0 0,1 1
23/11/2017,154,81,0,2
23/11/2017,156,3 5,0 0,3 1
23/11/2017,XXXXX,9 144 33,0 0 0,42 38 1
24/11/2017,XXXXX,11 4 5 81 10 144,0 0 0 0 0 0,2 8 13 8 2 7
24/11/2017,XXXXX,62 56 6 50 3 11 81 156 16 59 9 152 141,0 0 0 0 0 4 0 0 0 0 0,2 1 4 2 2 4 2 4 1 7 2
24/11/2017,XXXXX,3,0,8
24/11/2017,XXXXX,90 4 83,0 0,1 1
24/11/2017,XXXXX,6 50 3 4 33 158 17 59 62,0 0 0 0 0 0,7 8 2 11 3 4
24/11/2017,XXXXX,27 3 4 14 79 16 51,0 0 0 10 0 0 0,16 1 5 3 3 8 1
24/11/2017,XXXXX,3 4 56 6 50 141,0 11 0 56 11 0,4 3 1 2 3 2
24/11/2017,XXXXX,10 147 56,0 0 0,5 1 2
24/11/2017,XXXXX,10 155 4,0 0 0,1 3 2
24/11/2017,XXXXX,152,0,1
24/11/2017,XXXXX,26,23,15
24/11/2017,XXXXX,23 5,26 0,2 24
24/11/2017,XXXXX,10,0,1
24/11/2017,XXXXX,144,32,32
24/11/2017,33,9 66 158,0 0 0,9 17 15
24/11/2017,XXXXX,12 42 51,47,2
24/11/2017,XXXXX,53 6 155 144 3 11 4 59 9,0 0 0 0 50 0 0,1 1 2 1 7 7 3
24/11/2017,XXXXX,10 26,0 0,7 2
24/11/2017,53,50 158 33,53 0 0,3 1 11
24/11/2017,XXXXX,11 4 14 59 92,0 0 0 0 0,4 1 7 4 1
24/11/2017,XXXXX,4 56 50 9,0 0 59 0,3 10 10 8
24/11/2017,XXXXX,50 4 17 9,62 0 0,3 1 5
24/11/2017,XXXXX,4 33,0 0,6 12
24/11/2017,XXXXX,92,0,2
24/11/2017,XXXXX,56 147 10 155 90 92 74,0 0 0 0 0 0,1 3 2 5 2 3
24/11/2017,XXXXX,154 3 4,0 0 0,4 5 3
24/11/2017,XXXXX,90,0,1
24/11/2017,XXXXX,92 79,0 0,1 3
24/11/2017,XXXXX,56 79 90 154 74,0 0 0 0,3 1 2 2
24/11/2017,XXXXX,11 4 79 90 154 92,0 0 0,4 2 1
24/11/2017,XXXXX,50 3 32,0 0 0,3 14 1
24/11/2017,XXXXX,14 79,0 0,3 5
24/11/2017,XXXXX,156 17,17 0,1 9
24/11/2017,XXXXX,81 92,0 0,6 2
24/11/2017,XXXXX,50 79 16,0 0 0,3 6 4
24/11/2017,XXXXX,152 4 56,0 4 56 152,3 1
24/11/2017,XXXXX,9 53 33,0 158 0,1 11 5
25/11/2017,XXXXX,4,0,6
25/11/2017,XXXXX,3 66 6 50 152,0 0 4 0 0,5 5 9 1 6
25/11/2017,XXXXX,11 4,0 0,4 1
25/11/2017,XXXXX,33,0,3
25/11/2017,XXXXX,11,0,1
25/11/2017,XXXXX,51,0,2
25/11/2017,33,9 158,0 0,1 10
25/11/2017,XXXXX,4,50,6
25/11/2017,XXXXX,12,0,4
25/11/2017,XXXXX,158,0,3
25/11/2017,XXXXX,59,0,1
25/11/2017,XXXXX,92,0,1
25/11/2017,XXXXX,83,92,1
25/11/2017,XXXXX,4,0,10
25/11/2017,XXXXX,53 33,0 0,7 2
26/11/2017,XXXXX,23,0,1
26/11/2017,4,6 53,4 4,3 3
26/11/2017,XXXXX,4,0,2
26/11/2017,XXXXX,3,0,1
26/11/2017,53,4,0,4
26/11/2017,XXXXX,33,0,7
26/11/2017,141,6 4 83,141,4
26/11/2017,XXXXX,146,145,1
27/11/2017,XXXXX,4 81 56 10 17 65,0 0 0 0 0 0,3 5 1 5 5 2
27/11/2017,4,6 50 3 11 5 14 85 9 152 141,0 0 4 0 0 0 0 0 0 0 0,1 2 5 6 2 2 2 1 1 4 4
27/11/2017,XXXXX,3 4 42 47,0 5 0,2 11 7
27/11/2017,6,11 4,6 0,5 5
27/11/2017,9,4 81 33 158 50 17,0 0 0 0 0 0,6 1 3 1 11 3
27/11/2017,XXXXX,90 3 65 53,0 0 0 0,6 1 2 6
27/11/2017,11,4 6 16 155 50,0 0 0 0 4,2 4 1 2 9
27/11/2017,XXXXX,51,0,1
27/11/2017,14,90 4 16,0 0 0,3 1 7
27/11/2017,16,11,0,3
27/11/2017,17,3 83 69 6 9 152 62,0 0 0,2 1 1
27/11/2017,XXXXX,5 79 50 26,0 23 0 0 0,3 31 4 3 1
27/11/2017,XXXXX,23,0,22
27/11/2017,33,9 66 53 56,0 0 0 0,2 5 7 4
27/11/2017,XXXXX,47 5,0 0,1 2
27/11/2017,XXXXX,5 51 42 12 62,0 47 47 51 0 47,3 12 11 5 3
27/11/2017,50,11 4 85 23 59 9,0 0 50 0 0 0,1 1 2 2 5 1
27/11/2017,XXXXX,12 47 42,0 0,2 1
27/11/2017,XXXXX,6 4 69,69,1
27/11/2017,53,10 33,0 0,2 9
27/11/2017,56,3 11 33 79 90 59 141,0 0 0 0 0 0,5 1 5 3 1 1
27/11/2017,58,59,0,18
27/11/2017,59,58 56 30 50,0 0 0 0,8 4 7 2
27/11/2017,62,47 79 141,0 0 62,9 9 10
27/11/2017,65,3,0,2
27/11/2017,XXXXX,33,0,7
27/11/2017,XXXXX,83 92 141 16,0 0,1 1
27/11/2017,79,56 23 10 90 74 62,0 0 0 0 79,1 3 15 1 5
27/11/2017,81,3 158 143 9,0 0 0 0,6 15 10 1
27/11/2017,XXXXX,26,0,2
27/11/2017,83,69 62 6 79 17 152 141,0 0 0,2 1 1
27/11/2017,85,4 32 153 156 50 152,0 0 0 0 0 0,2 4 4 2 9 7
27/11/2017,90,14 56 79 10 90 92,90 0 16 90 0,10 11 1 2 3
27/11/2017,92,90 74,0 0,1 2
27/11/2017,141,4 83 56 16 74 62,0 0 141 0,6 1 16 2
27/11/2017,XXXXX,81,0,4
27/11/2017,XXXXX,4 85 69 32 153 156 152,4 69 153 0 153 156 4 85,8 1 3 1 35 7 3
27/11/2017,XXXXX,152,152,13
27/11/2017,XXXXX,10 11,0 0,1 1
27/11/2017,XXXXX,85 32 152,0 0 0,10 2 2
27/11/2017,XXXXX,9 81 33,0 0 0,2 4 1
28/11/2017,XXXXX,4 81 56 65 143 154,3 0 0 0 0 0,7 11 3 20 4 1
28/11/2017,XXXXX,27 56 6 23 50 12 47 3 11 5 16 42 51 9,0 4 0 0 0 0 0 0 0 0 0,4 7 3 2 2 3 3 5 3 1 4
28/11/2017,XXXXX,23 26,5 26,22 5
28/11/2017,6,92 4 85,0 0 0,4 2 7
28/11/2017,9,56 50 11 4 14 81 33 158,0 0 0 0 0 0 0 0 0,2 6 6 1 5 4 40 4 6
28/11/2017,10,27 3 14 16,0 0 0 0,2 4 1 1
28/11/2017,11,11 4 6 16 9,0 0 0 0,3 1 8 1
28/11/2017,14,10 9 155,0 0 0,6 3 2
28/11/2017,16,79 10 90 63 74 11 4 14 83 16 141,0 0 0 0 51 26 10 27 85 5 3 0 0 0 0,3 2 6 1 1 2 2 3 1
28/11/2017,XXXXX,158 23 92,0 0 0,2 2 5
28/11/2017,XXXXX,4 5 56 147 79 26,0 0 0 0 0 0 0,4 11 6 8 2 6 5
28/11/2017,XXXXX,23 5 82,0 0 0,5 4 6
28/11/2017,XXXXX,10 4,0 0,4 1
28/11/2017,33,53,0,7
28/11/2017,XXXXX,47,0,4
28/11/2017,XXXXX,62 42,47 47,6 5
28/11/2017,50,4 85 11 6 59 9,0 0 0 0 50 0,1 3 1 3 6 1
28/11/2017,XXXXX,12,0,1
28/11/2017,53,158 33,0 0,19 2
28/11/2017,56,3 4 23 90 59 9 154,0 0 0 0 0 0 0,11 5 2 8 1 2 2
28/11/2017,59,50 56,0 0,4 2
28/11/2017,62,47,0,4
28/11/2017,63,160,0,1
28/11/2017,65,10 3,0 0,3 3
28/11/2017,XXXXX,52 152 6 4,152 52,11 1
28/11/2017,74,83 141 16,0,2
28/11/2017,79,147 90 23 16,0 0 0,1 4 4
28/11/2017,81,3 83 158 10 143 9,0 0 81 0 0 0,24 48 1 2 8 1
28/11/2017,XXXXX,26,0,5
28/11/2017,83,81 16 74 141,0 0 0,3 6 1
28/11/2017,XXXXX,50 6,0 0,4 2
28/11/2017,90,4 79 16 10 154 92,0 0 90 90 0 0,1 1 3 5 21 1
28/11/2017,92,6 90 17 154 141,92 0 92 0 0,14 3 22 3 2
28/11/2017,XXXXX,11,0,1
28/11/2017,141,92 11 83,0 0 0,1 4 6
28/11/2017,XXXXX,3 81,0 0,3 3
28/11/2017,XXXXX,4 23 79,0 0 0,1 1 2
28/11/2017,XXXXX,156 4 69,0 4 69 156 27 153 32,2 18 14
28/11/2017,XXXXX,156,153,8
28/11/2017,154,92 56,0 0,3 2
28/11/2017,XXXXX,153 152,0 153,9 10
28/11/2017,XXXXX,81 53 17 9,0 0 0 0,4 4 9 1
29/11/2017,XXXXX,11 4 81 56 65 9,0 0 0 0 0 0,9 2 2 1 27 6
29/11/2017,XXXXX,56 6 50 90 3 11 5 16 9,0 0 0 4 0 0 0 0 0 0,8 1 5 21 1 1 1 1 1 1
29/11/2017,5,4 23 26,0 0,2 5
29/11/2017,6,11 4 141,0 0 0,11 6 1
29/11/2017,9,3 11 4 33 158 79 50,0 0 0 0 0 0 0,5 23 3 10 14 3 17
29/11/2017,10,27 53 79,0 0 0,19 3 9
29/11/2017,11,3 4 81 56 9,0 0 0 0,2 3 1 2
29/11/2017,14,16,0,4
29/11/2017,XXXXX,4 14 56 63,0 0 0 0,2 3 1 2
29/11/2017,17,92 23 26 62,0 0 0 0,3 1 13 2
29/11/2017,23,4 5 50 17 26,0 23 0 0 0,1 6 9 2 5
29/11/2017,XXXXX,10,27,46
29/11/2017,30,58 59,0 0,1 1
29/11/2017,33,9 53,0 0,12 8
29/11/2017,XXXXX,12 42 51,0,1
29/11/2017,50,58 62 23 4 83 11 59 9 141,0 0 0 0 0 0 0 50 0,1 10 1 9 2 3 1 3 1
29/11/2017,51,12 47 4 5 42,47 51 0,3 2
29/11/2017,XXXXX,152 17 62,62,1
29/11/2017,53,10 66 158 33,0 53 0 53,10 12 7 77
29/11/2017,56,3 81 11 16 59 143,0 0 0 0 3 81 11,1 9 4 12 10
29/11/2017,58,50 30 59,0 0,6 3
29/11/2017,59,58 56 30 50,0 0 0 0,5 11 1 6
29/11/2017,62,50 90 17 152,62 0 0 0,12 5 2 14
29/11/2017,63,16,0,2
29/11/2017,65,3,0,1
29/11/2017,66,53,0,9
29/11/2017,XXXXX,83,0,2
29/11/2017,74,79,0,10
29/11/2017,79,16 10 90 9 74,0 0 0 0 79,6 15 1 16 38
29/11/2017,XXXXX,10 65 17,0,1
29/11/2017,81,3 11 83 56 143,0 0 0 81 0 56,41 5 6 3 3 3
29/11/2017,83,81 69 79 17 141,0 0 0 0 0,1 3 1 4 14
29/11/2017,XXXXX,152 32 156,0,4
29/11/2017,90,3 4 85 79 62,0 0 0 0 0,3 3 4 23 3
29/11/2017,92,154 155 17,0 0 0,1 4 3
29/11/2017,141,83 6 16 50 9,0 141 0 0 141,9 2 3 2 22
29/11/2017,XXXXX,81 56,0 143,2 3
29/11/2017,XXXXX,156 85 32 62,0 0,20 4
29/11/2017,154,92 56,0 0,1 6
29/11/2017,XXXXX,92 14,0 0,1 3
29/11/2017,156,152 85 32,0,1
29/11/2017,XXXXX,9 53,0 158,21 47
30/11/2017,3,4 16,0 0,4 1
30/11/2017,XXXXX,3 11 16 50 9 92 62,0 0 0 0 0 0 0,2 3 3 2 5 1 1
30/11/2017,5,23 26 63 47,5 0 5 0,14 12 9 14
30/11/2017,6,155 92 63,0 0 0,1 7 3
30/11/2017,9,66 4 81 33 158 17,0 0 0 0 0 0,3 3 2 1 7 3
30/11/2017,XXXXX,27 79,0 0,11 2
30/11/2017,XXXXX,11 4,0 0,12 1
30/11/2017,14,147 79,0 0,1 4
30/11/2017,16,3 4 141 56,0 0 0 16,1 1 7 14
30/11/2017,17,9 26 62,0 0 0,2 7 6
30/11/2017,23,5 147 26,0 23 0 26,4 46 38 29
30/11/2017,XXXXX,5 17 23,0 0 0,6 53 3
30/11/2017,XXXXX,10,0,8
30/11/2017,30,58,30,1
30/11/2017,XXXXX,154 53 56,0 0 0,3 2 2
30/11/2017,XXXXX,47,0,1
30/11/2017,XXXXX,5 42,0 47,8 3
30/11/2017,50,58 4 83 147 59 141,0 0 0 0 0 0,5 9 2 1 2 1
30/11/2017,XXXXX,12 47 58 42,0 51,4 1
30/11/2017,53,158 33,0 0,4 7
30/11/2017,56,4 81 33 16 10 59,0 0 0 0 0 0,2 1 7 2 7 2
30/11/2017,58,50 51,50 58 0,13 3
30/11/2017,59,50 56,0 0,4 7
30/11/2017,XXXXX,17 152 4 79,0 62 0 0,1 5 4 2
30/11/2017,63,6 5 160,0 0 0,2 1 4
30/11/2017,74,83 79,0 0,29 3
30/11/2017,79,147 10 144 74 62,0 0 0 0 0,3 10 44 4 9
30/11/2017,XXXXX,9 56,0 81,5 1
30/11/2017,83,74 141 16,0 83 0,2 3 7
30/11/2017,85,90,0,1
30/11/2017,90,145 56 79 92 141,0 0 0 0 0,2 1 21 6 4
30/11/2017,92,90 6,0 92,4 16
30/11/2017,141,4 83 16 50 90 154,0 0 0 0 141 0,6 22 4 11 11 2
30/11/2017,XXXXX,56,0,1
30/11/2017,144,79,0,2
30/11/2017,XXXXX,90,0,1
30/11/2017,XXXXX,14 23 79 50 63,0 0 0 0 0 147,2 36 1 1 10 6
30/11/2017,XXXXX,62,0,1
30/11/2017,154,141 33,0 0,1 2
30/11/2017,XXXXX,6,0,2
30/11/2017,XXXXX,9 53,0 0,2 9
30/11/2017,XXXXX,63,0,5
01/12/2017,XXXXX,10 90 4 56,0 0 0 0,3 2 1 1
01/12/2017,XXXXX,3 11 153 6 52 50 9 141,0 0 0 0 0 0 0 0,2 1 2 1 1 2 6 1
01/12/2017,XXXXX,42,0,1
01/12/2017,XXXXX,154 141 63,0 0 0,2 1 1
01/12/2017,XXXXX,10 152 158 33,0 0 0 0,3 2 1 17
01/12/2017,XXXXX,27 3 14 56 59 9,0 0 0 0 0 0,2 2 4 7 1 1
01/12/2017,XXXXX,11 85 4 50 9,0 0 50,1 13 1
01/12/2017,XXXXX,10 17 16,0 0 0,10 5 2
01/12/2017,XXXXX,83 4 74,0 0 0,1 1 5
01/12/2017,17,26 158 14,0 17 0,6 3 7
01/12/2017,XXXXX,56 147 17 26,0 23 0 0,2 25 7 1
01/12/2017,XXXXX,5 17 23,0 26 0,3 37 5
01/12/2017,XXXXX,10,27,13
01/12/2017,XXXXX,83 53 158 55 9,0 0 33 0 0,1 9 6 2 30
01/12/2017,XXXXX,47 5 51,0 42 0,1 14 2
01/12/2017,XXXXX,42,0,29
01/12/2017,XXXXX,58 4 11 147 6 59 9 141,0 0 0 0 0 0 0,2 4 5 1 1 3 2
01/12/2017,XXXXX,6 4 69,52 69,4 1
01/12/2017,53,81 158 33,0 0 53,15 3 51
01/12/2017,55,33,0,2
01/12/2017,XXXXX,3 141 59,0 56 59 0,1 15 1
01/12/2017,XXXXX,50,58,1
01/12/2017,XXXXX,27 56 10 50,0 0 0,10 21 1
01/12/2017,62,79,0,6
01/12/2017,XXXXX,6,0,2
01/12/2017,65,65,0,1
01/12/2017,XXXXX,85,0,57
01/12/2017,XXXXX,90 144 62,0 0 79,2 11 1
01/12/2017,XXXXX,53,0,2
01/12/2017,XXXXX,33 158 79 16 141,0 0 0 0 0,2 2 1 7 2
01/12/2017,XXXXX,153 152 11 73,0 85 0 0,18 84 3 14
01/12/2017,XXXXX,3 92 79 141,0 0 0 0,1 12 4 12
01/12/2017,XXXXX,90 3 154,0 92 0,1 2 4
01/12/2017,XXXXX,4 83 56 6 50 90 144 154,0 141 0 0 0 0 0 0,4 4 2 1 8 8 6 10
01/12/2017,XXXXX,81 14,0 0,1 5
01/12/2017,XXXXX,141,0,4
01/12/2017,XXXXX,50 23,0 0,10 1
01/12/2017,XXXXX,153 9 85,0 0 0,1 2 8
01/12/2017,XXXXX,152 4 85,0 0 0,5 5 2
01/12/2017,XXXXX,6 92 141,0 0 0,3 4 11
01/12/2017,XXXXX,92,0,1
01/12/2017,XXXXX,83 53 33 17 9,0 0 0 158 0,17 12 25 44 2
02/12/2017,XXXXX,10 4,0 0,30 1
02/12/2017,XXXXX,3 16 50 9 62,4 0 0 0 0,18 8 2 1 1
02/12/2017,XXXXX,4,0,10
02/12/2017,XXXXX,3 81,10 0,1 2
02/12/2017,XXXXX,16,0,1
02/12/2017,XXXXX,4,0,1
02/12/2017,17,23,0,2
02/12/2017,XXXXX,79,0,2
02/12/2017,XXXXX,4,0,2
02/12/2017,XXXXX,81 158,53 0,4 4
02/12/2017,XXXXX,4,0,2
02/12/2017,XXXXX,16,0,1
02/12/2017,XXXXX,23,0,3
02/12/2017,XXXXX,10,0,3
02/12/2017,XXXXX,53,0,3
03/12/2017,XXXXX,4,0,4
03/12/2017,XXXXX,3 83 6 23 79 50,0 83 4 6 0 0 0 0,2 6 5 3 3 1
03/12/2017,XXXXX,154 4,0 0,4 2
03/12/2017,XXXXX,4,0,12
03/12/2017,XXXXX,55,0,2
03/12/2017,50,6 4,0,1
03/12/2017,53,158,53,17
03/12/2017,XXXXX,33,0,11
03/12/2017,79,4,0,3
03/12/2017,83,4 79,0 0,5 1
03/12/2017,92,155,0,3
03/12/2017,154,6,0,1
03/12/2017,155,92,0,1
03/12/2017,XXXXX,53,0,13
04/12/2017,XXXXX,83 81 5 56,0 3 0 0,12 7 7 5
04/12/2017,XXXXX,6 79 50 92 3 81 5 83 16 9 141,0 0 0 0 0 4 0 0 0 0 0 0,2 2 2 1 2 1 2 1 3 4 1 1
04/12/2017,XXXXX,3 4 147 23 50 26,0 0 0 0 0 23,20 2 1 1 32 6
04/12/2017,XXXXX,3 4 83 69 50 63 9 154,0 0 0 0 0 0,4 4 8 6 2 1
04/12/2017,9,56 6 10 3 11 4 14 33 147 158 141,0 0 0 0 0 0 0 0 0,5 2 5 8 1 17 2 4 10
04/12/2017,10,27 79 65 9 154,0 0 0 0 0 0,1 8 2 6 8 1
04/12/2017,11,9,0,2
04/12/2017,XXXXX,51,0,9
04/12/2017,14,155 9 81,0 0 0,5 3 4
04/12/2017,XXXXX,4 92 16,0 51 0,1 1 5
04/12/2017,17,90 144 79,0 0 17,3 2 4
04/12/2017,XXXXX,5 147 26,23 0 0,8 1 19
04/12/2017,XXXXX,147 23 5,0 147 26,5 33
04/12/2017,XXXXX,10 73,0 0,13 4
04/12/2017,30,58 59,58,2
04/12/2017,32,144 85,85 0,60 28
04/12/2017,XXXXX,158 53,0 0,6 20
04/12/2017,50,4 83 5 147 6 59,0 0 0 0 0 50 6,4 1 1 3 2 4
04/12/2017,XXXXX,12 62,0 51,13 9
04/12/2017,XXXXX,6 4 69,69,2
04/12/2017,53,81 158 33,0 0 0,11 9 9
04/12/2017,56,3 81 79 90 9 141,0 56 0 9,1 15 2 1
04/12/2017,58,30,0,1
04/12/2017,XXXXX,50 58 83 30,0 0 0,3 6 5
04/12/2017,62,83 69 17 51 152,0 0 0 0,2 3 11 5
04/12/2017,63,6,0,2
04/12/2017,65,10 154,0 0,2 1
04/12/2017,69,6 4 83 141 52 17 152 62,0 0 83 62 52 0,7 1 9 1 1
04/12/2017,XXXXX,27,73,3
04/12/2017,79,10 90 17 83,0 0 0 79,6 3 6 60
04/12/2017,81,3 4 83 14 53 56 143,0 0 0 0 0 81 0,8 6 4 13 6 10 5
04/12/2017,XXXXX,69 6 79 50 3 4 81 147 59 141,0 0 0 0 0 0 0 0 0 0,6 3 2 5 13 4 5 1 12 1
04/12/2017,XXXXX,153 32,0 0,92 8
04/12/2017,90,17 79 141,0 90 0,3 45 12
04/12/2017,92,90 4 141 16,0 0 0 0,2 5 1 2
04/12/2017,141,3 4 69 56 90 9 92,0 0 0 0 0 0,3 7 5 10 5 5
04/12/2017,XXXXX,81,0,3
04/12/2017,144,17 83 32,0 0 0,4 11 3
04/12/2017,XXXXX,92,92,1
04/12/2017,XXXXX,5 83 23 50 26 9,0 147 0 0 0 23 147,54 9 2 3 27 41
04/12/2017,XXXXX,85 83 69 17 62,62 85 62 69,22 1 9
04/12/2017,XXXXX,85,0,10
04/12/2017,154,10 65 6,0 0 0,6 5 2
04/12/2017,155,14,0,4
04/12/2017,XXXXX,152,0,1
04/12/2017,XXXXX,9 53 33,0 0 0,1 15 4
05/12/2017,XXXXX,4 81 83 56 16 10 141,0 0 0 0 3 0 0,1 12 26 2 3 7 8
05/12/2017,XXXXX,3 81 53 153 6,0 0 0,1 2 1
05/12/2017,XXXXX,147 3 23,0 5 0,1 5 65
05/12/2017,XXXXX,4 83 81 53 154,0 0 81,2 4 2
05/12/2017,9,145 158 79 50 152 141,0 0 0 0 0 0,2 1 13 1 26 1
05/12/2017,10,27 3 53 79 65 154,0 0 0 0 0,10 8 2 19 1
05/12/2017,11,9 11 85 81,0 0 0 0,1 2 1 17
05/12/2017,14,147 10 79 16,0 0 0,3 1 1
05/12/2017,XXXXX,3 83 14 10 52,0 0 0 0,20 1 10 1
05/12/2017,17,81 90 152 154 62,0 0 0 0 0,4 5 1 4 2
05/12/2017,23,5,0,1
05/12/2017,XXXXX,56 147 79 10 59,0 27 0 27 27,9 7 2 7 15
05/12/2017,30,58,0,1
05/12/2017,XXXXX,152,0,12
05/12/2017,XXXXX,53,0,21
05/12/2017,50,4 58 32 83 51 59 9 141,0 0 0 0 0 0 0 0,2 1 1 2 2 6 5 2
05/12/2017,XXXXX,50 62,0 0,6 2
05/12/2017,XXXXX,69 16,0 69,1 1
05/12/2017,53,4 81 33 6 158 10 55,0 0 0 0,5 14 1 3
05/12/2017,XXXXX,27 3 81 144 154,0 0 0 0 0,2 3 4 1 3
05/12/2017,58,50 30,0 0,1 1
05/12/2017,59,27 50,59 0,1 9
05/12/2017,62,152 17 51,0 0 0,3 4 32
05/12/2017,65,10 154,0,1
05/12/2017,69,52,52,1
05/12/2017,XXXXX,27,73,3
05/12/2017,79,27 14 53 147 10 144 9,0 0 0 0 0 0 79,1 31 12 7 1 1 21
05/12/2017,81,3 4 83 53 56 6 17 143 154,0 0 0 0 0 81 0,3 5 4 12 14 2 1
